#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|           quantis-usb32-win.bin|  1.47e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.12907281|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.35994097|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.50828288|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.75591811|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.50015173|  PASSED  
        diehard_opso|   0|   2097152|     100|0.51262446|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.18054433|  PASSED  
         diehard_dna|   0|   2097152|     100|0.12727746|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.34326110|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.56469610|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.51744758|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.22404234|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.87207237|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.72906201|  PASSED  
        diehard_sums|   0|       100|     100|0.00091037|   WEAK   
        diehard_runs|   0|    100000|     100|0.73991351|  PASSED  
        diehard_runs|   0|    100000|     100|0.99391082|  PASSED  
       diehard_craps|   0|    200000|     100|0.59013293|  PASSED  
       diehard_craps|   0|    200000|     100|0.94241186|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.43081834|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.20982126|  PASSED  
         sts_monobit|   1|    100000|     100|0.05201199|  PASSED  
            sts_runs|   2|    100000|     100|0.64635291|  PASSED  
          sts_serial|   1|    100000|     100|0.29582220|  PASSED  
          sts_serial|   2|    100000|     100|0.27809906|  PASSED  
          sts_serial|   3|    100000|     100|0.61396745|  PASSED  
          sts_serial|   3|    100000|     100|0.67205959|  PASSED  
          sts_serial|   4|    100000|     100|0.58565590|  PASSED  
          sts_serial|   4|    100000|     100|0.92115778|  PASSED  
          sts_serial|   5|    100000|     100|0.56451169|  PASSED  
          sts_serial|   5|    100000|     100|0.13361216|  PASSED  
          sts_serial|   6|    100000|     100|0.96131230|  PASSED  
          sts_serial|   6|    100000|     100|0.69178887|  PASSED  
